tree_id;tree_code;genus;species;dbh;ht;longitude;latitude
395;Val_395;Cupressus;sempervirens L.;272;16.9;-0.86355;38.60607
396;Val_396;Cupressus;sempervirens L.;210;17.8;-0.86335;38.60613
397;Val_397;Populus;nigra L.;279;22.2;-0.85893;38.61464
398;Val_398;Populus;nigra L.;355;23;-0.85841;38.61491
399;Val_399;Morus;alba L.;314;16.6;-0.92053;38.59417
400;Val_400;Morus;alba L.;233;10.2;-0.92100;38.59455
401;Val_401;Populus;alba L.;200;17.3;-0.88227;38.61073
402;Val_402;Populus;alba L.;230;17.9;-0.88232;38.61078
403;Val_403;Populus;alba L.;257;17;-0.95260;38.66056
404;Val_404;Populus;alba L.;221;15.3;-0.95254;38.66050
405;Val_405;Salix;babylonica L.;275;10.6;-0.87614;38.62128
406;Val_406;Juglans;regia L.;142;10.2;-0.92357;38.61591
407;Val_407;Platanus;hispanica M�nchh.;294;22.6;-0.95201;38.65919
408;Val_408;Celtis;australis L.;240;11.2;-0.98690;38.54864
409;Val_409;Celtis;australis L.;210;7.7;-0.82733;38.62363
410;Val_410;Ficus;carica L.;250;8.2;-0.92347;38.68671
411;Val_411;Pinus;halepensis Mill.;366;26;-0.85047;38.58654
412;Val_412;Pinus;halepensis Mill.;354;23;-0.88129;38.66997
413;Val_413;Pinus;halepensis Mill.;300;19.1;-0.88137;38.67005
414;Val_414;Pinus;halepensis Mill.;330;22.5;-0.98944;38.54363
415;Val_415;Pinus;halepensis Mill.;270;27;-0.85924;38.57438
416;Val_416;Pinus;halepensis Mill.;320;17.7;-0.86418;38.56705
417;Val_417;Pinus;halepensis Mill.;277;22.5;-0.90938;38.66522
418;Val_418;Pinus;halepensis Mill.;247;21.6;-0.97002;38.59504
419;Val_419;Pinus;halepensis Mill.;256;19.9;-0.87809;38.62126
420;Val_420;Pinus;halepensis Mill.;287;20.5;-0.97263;38.55266
421;Val_421;Pinus;halepensis Mill.;283;19.1;-0.84365;38.74932
422;Val_422;Pinus;pinea L.;298;20;-0.84335;38.74884
423;Val_423;Pinus;pinea L.;284;16.7;-0.85727;38.56524
424;Val_424;Pinus;pinea L.;245;18;-0.92771;38.61873
425;Val_425;Pinus;pinea L.;282;17.7;-0.88134;38.62819
426;Val_426;Pinus;pinea L.;244;21;-0.87906;38.64141
427;Val_427;Pinus;pinea L.;223;19.3;-0.87904;38.64121
428;Val_428;Pinus;pinea L.;260;19;-0.87916;38.64128
429;Val_429;Pinus;pinea L.;243;16.5;-0.98154;38.53030
430;Val_430;Pinus;pinea L.;354;17.8;-0.86356;38.73867
431;Val_431;Pinus;pinea L.;255;15;-0.92397;38.61812
432;Val_432;Pinus;pinea L.;230;15.2;-0.86526;38.73842
433;Val_433;Pinus;pinea L.;302;14.6;-0.84285;38.74825
434;Val_434;Quercus;ilex L.;268;16;-0.85341;38.74375
435;Val_435;Quercus;ilex L.;198;11;-0.85289;38.74274
436;Val_436;Quercus;ilex L.;220;15.1;-0.89576;38.75272
437;Val_437;Quercus;ilex L.;226;10.8;-0.88840;38.75051
438;Val_438;Quercus;ilex L.;215;9.4;-0.86886;38.74045
439;Val_439;Quercus;ilex L.;209;10.3;-0.88708;38.73666
440;Val_440;Quercus;ilex L.;180;8.8;-0.96939;38.59515
441;Val_441;Quercus;ilex L.;310;10.5;-0.92320;38.60137
442;Val_442;Quercus;ilex L.;183;8.7;-0.92306;38.60133
443;Val_443;Quercus;ilex L.;190;8.7;-0.92761;38.61809
444;Val_444;Ulmus;minor Mill.;291;25.1;-0.91950;38.59510
445;Val_445;Ulmus;minor Mill.;229;18.1;-0.87670;38.61583
446;Val_446;Ulmus;minor Mill.;255;16.7;-0.87341;38.62054
447;Val_447;Ulmus;minor Mill.;205;13.1;-0.93811;38.64060
448;Val_448;Ulmus;minor Mill.;210;14.5;-0.93804;38.64056
449;Val_449;Ulmus;minor Mill.;185;12.8;-0.92690;38.62028
450;Val_450;Ulmus;minor Mill.;180;14.8;-0.92683;38.62022
451;Val_451;Ulmus;minor Mill.;200;15.8;-0.92676;38.62015
452;Val_452;Eucalyptus;camaldulensis Dehnh.;298;21;-0.92421;38.61582
453;Val_453;Eucalyptus;camaldulensis Dehnh.;412;22.2;-0.92433;38.61583
454;Val_454;Paulownia;tomentosa (Thunb.);318;9.1;-0.91831;38.59333
455;Val_455;Ceratonia;siliqua L.;112;4.6;-0.91283;38.76605
456;Val_456;Ulmus;laevis Pall.;188;10.9;-0.88236;38.62769
457;Val_457;Elaeagnus;angulstifolia L.;248;8.5;-0.85248;38.57306
458;Val_458;Ulmus;minor Mill.;186;17;-0.87558;38.63298
459;Val_459;Ulmus;minor Mill.;200;16.6;-0.87560;38.63294
460;Val_460;Ulmus;minor Mill.;203;14.9;-0.87559;38.63284
461;Val_461;Ulmus;minor Mill.;210;17.1;-0.87558;38.63271
462;Val_462;Ulmus;minor Mill.;217;19;-0.87557;38.63250
463;Val_463;Ulmus;minor Mill.;149;21;-0.87557;38.63233
464;Val_464;Populus;alba L.;174;20.7;-0.88733;38.73900
465;Val_465;Populus;alba L.;186;21;-0.88739;38.73905
466;Val_466;Populus;alba L.;158;21.8;-0.88744;38.73896
467;Val_467;Populus;alba L.;170;23.3;-0.88748;38.73904
468;Val_468;Populus;alba L.;227;21.4;-0.88773;38.73908
469;Val_469;Celtis;australis L.;140;11.4;-0.77397;38.47767
470;Val_470;Olea;europaea L.;300;9;0.22542;40.30455
471;Val_471;Ulmus;minor Mill.;300;18;0.21870;40.30322
472;Val_472;Cupressus;sempervirens L.;290;12;0.22537;40.31200
473;Val_473;Cupressus;sempervirens L.;160;10;0.22529;40.31191
474;Val_474;Quercus;suber L.;90;8;0.22871;40.30445
475;Val_475;Olea;europaea L.;350;8.5;0.23106;40.29795
476;Val_476;Chamaerops;humilis L.;60;2.5;0.27128;40.22697
477;Val_477;Broussonetia;papyrifera (L.);170;8;0.25754;40.21644
478;Val_478;Cupressus;sempervirens L.;200;11;0.28700;40.25359
479;Val_479;Eucalyptus;sp.;200;18;0.28615;40.25261
480;Val_480;Pinus;halepensis Mill.;280;16;0.28765;40.25394
481;Val_481;Eucalyptus;sp.;280;19;0.26097;40.20884
482;Val_482;Ceratonia;siliqua L.;240;8;0.28047;40.24722
483;Val_483;Quercus;ilex L.;0;16;0.18649;40.28395
484;Val_484;Pinus;pinea L.;127;8;0.22687;40.30648
485;Val_485;Pistacia;lentiscus L.;63;6;0.27607;40.26603
486;Val_486;Pinus;halepensis Mill.;389;18;0.27404;40.24126
487;Val_487;Tamarix;gallica L.;55;6;0.26897;40.22094
488;Val_488;Quercus;ilex L.;210;13;0.19098;40.32857
489;Val_489;Quercus;ilex L.;163;16.4;-0.55262;39.59069
490;Val_490;Phoenix;dactylifera L.;110;15.1;-0.55272;39.59077
491;Val_491;Phoenix;dactylifera L.;175;15.8;-0.55287;39.59085
492;Val_492;Ceratonia;siliqua L.;144;4.3;-0.53327;39.58163
493;Val_493;Ceratonia;siliqua L.;179;7.4;-0.56144;39.60757
494;Val_494;Olea;europaea L.;173;4.2;-0.53711;39.57644
495;Val_495;Pinus;halepensis Mill.;282;20.6;-0.56256;39.61073
496;Val_496;Cupressus;sempervirens L.;180;21.3;-0.54789;39.59838
497;Val_497;Quercus;ilex L.;328;8.9;-0.27379;40.60618
498;Val_498;Pinus;halepensis Mill.;281;12.2;-0.35108;39.81262
499;Val_499;Populus;nigra L.;366;25.6;-0.56370;39.54928
500;Val_500;Quercus;ilex L.;280;9;-1.36298;40.02670
501;Val_501;Juglans;regia L.;270;18;-1.34463;40.06063
502;Val_502;Juglans;regia L.;250;17;-1.34548;40.06086
503;Val_503;Juglans;regia L.;250;15;-1.34596;40.06090
504;Val_504;Juglans;regia L.;310;15;-1.34506;40.06079
505;Val_505;Pinus;nigra J.;270;13;-1.33897;40.05864
506;Val_506;Pinus;nigra J.;265;6.5;-1.33308;40.05604
507;Val_507;Pinus;nigra J.;260;11;-1.33941;40.05861
508;Val_508;Pinus;nigra J.;210;8;-1.33936;40.05848
509;Val_509;Quercus;faginea Lam.;260;12;-1.35409;40.01855
510;Val_510;Quercus;faginea Lam.;280;15;-1.33905;40.03253
511;Val_511;Quercus;faginea Lam.;217;12;-1.33818;40.03198
512;Val_512;Juniperus;thurifera L.;290;12;-1.33890;40.05974
513;Val_513;Juniperus;thurifera L.;250;12;-1.35802;40.07644
514;Val_514;Casuarina;equisetifolia J.R.;333;22.2;-0.57723;39.47693
515;Val_515;Pinus;canariensis C.;255;24.2;-0.57741;39.47692
516;Val_516;Casuarina;equisetifolia J.R.;257;20.8;-0.57779;39.47693
517;Val_517;Pinus;pinea L.;274;23;-0.57815;39.47662
518;Val_518;Pinus;pinaster Aiton;283;28.1;-0.57822;39.47655
519;Val_519;Tetraclinis;articulata (Vahl);359;15.5;-0.57808;39.47609
520;Val_520;Pinus;halepensis Mill.;306;24.5;-0.57777;39.47598
521;Val_521;Cupressus;funebris Endl.;270;10.7;-0.57727;39.47606
522;Val_522;Pinus;halepensis Mill.;243;24.8;-0.57724;39.47596
523;Val_523;Pinus;pinea L.;185;17.5;-0.57809;39.47588
524;Val_524;Pinus;pinea L.;197;20.2;-0.57815;39.47596
525;Val_525;Tetraclinis;articulata (Vahl);128;10.9;-0.57824;39.47609
526;Val_526;Ceratonia;siliqua L.;580;7;inf;inf
527;Val_527;Jacaranda;mimosifolia D.Don;196;12;-0.43590;38.40154
528;Val_528;Schinus;terebinthifolia Raddi;140;8;-0.36467;39.50680
529;Val_529;Pittosporum;tobira (Thunb.);100;4.7;-0.36439;39.50645
530;Val_530;Pinus;halepensis Mill.;353;23.2;-0.86318;39.78394
531;Val_531;Pinus;halepensis Mill.;96;3.4;-0.87766;39.79442
532;Val_532;Pinus;pinaster Aiton;250;9.8;-0.86624;39.78310
533;Val_533;Ceratonia;siliqua L.;0;6.5;-0.33513;38.98418
534;Val_534;Pinus;pinea L.;379;20.6;-0.88866;38.91335
535;Val_535;Pinus;pinaster Aiton;201;17.3;-0.88751;38.91572
536;Val_536;Populus;alba L.;180;20.1;-0.88654;38.91456
537;Val_537;Quercus;ilex L.;339;11.2;-0.82544;38.92694
538;Val_538;Quercus;ilex L.;352;11.1;-0.85732;38.99800
539;Val_539;Arbutus;unedo L.;115;5.5;-0.79823;38.98856
540;Val_540;Pistacia;lentiscus L.;145;4.6;-0.75194;38.99447
541;Val_541;Pinus;halepensis Mill.;305;24.6;-0.66731;39.00012
542;Val_542;Arbutus;unedo L.;227;5.8;-0.67788;39.00165
543;Val_543;Quercus;faginea Lam.;91;11.5;-0.81500;38.98965
544;Val_544;Ceratonia;siliqua L.;541;10.8;-0.69600;38.96138
545;Val_545;Pinus;pinea L.;314;16.8;-0.72367;38.96447
546;Val_546;Eucalyptus;camaldulensis Dehnh.;197;14.4;-0.74898;38.98510
547;Val_547;Quercus;ilex L.;272;13.2;-0.73173;38.93533
548;Val_548;Quercus;ilex L.;290;15.3;-0.70012;38.96351
549;Val_549;Quercus;ilex L.;262;11.3;-0.76967;38.94396
550;Val_550;Olea;europaea L.;445;6.3;-0.68780;38.98001
551;Val_551;Quercus;ilex L.;289;10.9;-0.72575;38.95487
552;Val_552;Casuarina;cunninghamiana Miq.;189;15.6;-0.69312;38.97023
553;Val_553;Casuarina;cunninghamiana Miq.;205;15.2;-0.69311;38.97019
554;Val_554;Casuarina;cunninghamiana Miq.;160;12.8;-0.69305;38.97020
555;Val_555;Olea;europaea L.;367;6;-0.69176;38.98612
556;Val_556;Quercus;ilex L.;0;0;-0.74317;38.98497
557;Val_557;Cedrus;atlantica (Endl.);251;22.7;-0.91507;39.47247
558;Val_558;Cedrus;libani A.;346;21.4;-0.91513;39.47235
559;Val_559;Quercus;ilex L.;500;15;-0.43283;38.73456
560;Val_560;Araucaria;heterophylla (Salisbury);343;30.2;-0.04200;38.60780
561;Val_561;Ceratonia;siliqua L.;666;8;-0.01301;38.73249
562;Val_562;Eucalyptus;camaldulensis Dehnh.;680;32.2;-0.90916;38.51899
563;Val_563;Magnolia;grandiflora L.;487;19.8;-0.03002;38.81440
564;Val_564;Olea;europaea L.;706;5.6;-0.03396;38.72188
565;Val_565;Phoenix;dactylifera L.;130;14;-0.69121;38.26453
566;Val_566;Pinus;halepensis Mill.;564;36.5;-0.54057;38.67824
567;Val_567;Platanus;orientalis L.;628;21;-0.76145;38.62922
568;Val_568;Platanus;orientalis L.;660;14.1;-0.57594;38.62570
569;Val_569;Quercus;faginea Lam.;100;24;-0.51489;38.55600
570;Val_570;Taxus;baccata L.;369;6.9;-0.49885;38.77224
571;Val_571;Populus;nigra L.;700;17;-0.59085;38.74855
572;Val_572;Juglans;regia L.;264;13.7;-0.54057;38.74662
573;Val_573;Quercus;ilex L.;558;20;-0.51813;38.74552
574;Val_574;Taxus;baccata L.;472;8.7;-0.49875;38.77191
575;Val_575;Taxus;baccata L.;290;8.1;-0.49871;38.77188
576;Val_576;Taxus;baccata L.;317;8.4;-0.49841;38.77387
577;Val_577;Taxus;baccata L.;358;9.5;-0.49840;38.77361
578;Val_578;Taxus;baccata L.;325;5.2;-0.49836;38.77322
579;Val_579;Taxus;baccata L.;369;12.3;-0.49882;38.77260
580;Val_580;Taxus;baccata L.;275;6.4;-0.49831;38.77387
581;Val_581;Olea;europaea L.;638;7.4;-0.60976;38.29119
582;Val_582;Quercus;pubescens Willd.;439;22.3;-0.49500;38.69371
583;Val_583;Ceratonia;siliqua L.;790;16.9;-0.55170;39.04926
584;Val_584;Juglans;regia L.;394;15.4;-1.27016;40.05073
585;Val_585;Juniperus;thurifera L.;589;12;-1.00469;39.96191
586;Val_586;Pinus;halepensis Mill.;525;24.5;-1.31243;39.58095
587;Val_587;Platanus;hispanica M�nchh.;470;27.5;-0.58501;38.96180
588;Val_588;Quercus;ilex L.;408;18;-1.14028;40.04455
589;Val_589;Pinus;pinea L.;470;26;-0.74920;38.63212
590;Val_590;Taxus;baccata L.;281;8.3;-0.56148;38.65748
591;Val_591;Populus;nigra L.;652;28.5;-0.59139;38.67344
592;Val_592;Quercus;ilex L.;630;15.4;-0.48999;38.63544
593;Val_593;Pinus;nigra J.;230;13;-0.42418;40.23294
594;Val_594;Crataegus;monogyna Jacq.;354;6;-0.33488;40.26439
595;Val_595;Quercus;ilex L.;312;12;-0.33983;40.32445
596;Val_596;Taxus;baccata L.;498;10.9;-0.37523;40.26848
597;Val_597;Taxus;baccata L.;417;8.1;-0.37544;40.26836
598;Val_598;Quercus;faginea Lam.;524;19;-0.08598;40.40067
599;Val_599;Quercus;faginea Lam.;420;18;-0.08805;40.40009
600;Val_600;Quercus;faginea Lam.;605;21;-0.08488;40.40091
601;Val_601;Quercus;faginea Lam.;424;20;-0.08736;40.40186
602;Val_602;Quercus;faginea Lam.;785;12.2;-0.08052;40.45563
603;Val_603;Quercus;ilex L.;333;11;-0.17289;40.44479
604;Val_604;Quercus;faginea Lam.;400;11;-0.15003;40.36494
605;Val_605;Quercus;faginea Lam.;465;17.5;-0.17941;40.62579
606;Val_606;Quercus;faginea Lam.;610;16;-0.03085;40.62003
607;Val_607;Taxus;baccata L.;420;14;-0.04813;40.44177
608;Val_608;Juniperus;thurifera L.;510;11;-1.15505;40.03269
609;Val_609;Juniperus;thurifera L.;500;8;-1.15587;40.03296
610;Val_610;Juniperus;thurifera L.;435;11.7;-1.11778;40.04372
611;Val_611;Juniperus;thurifera L.;434;16.5;-1.16252;40.04121
612;Val_612;Juniperus;thurifera L.;406;12;-1.11788;40.04377
613;Val_613;Juniperus;thurifera L.;480;17.3;-1.15835;40.03629
614;Val_614;Juniperus;thurifera L.;503;12;-1.11817;40.04378
615;Val_615;Pinus;pinea L.;420;21;-0.20235;38.66856
616;Val_616;Quercus;ilex L.;400;16.8;-0.46156;38.74288
617;Val_617;Quercus;faginea Lam.;462;16;-0.19154;40.62817
618;Val_618;Quercus;ilex L.;550;19.7;-0.41699;38.68357
619;Val_619;Quercus;faginea Lam.;416;19.4;0.11552;40.61233
620;Val_620;Quercus;faginea Lam.;400;17.2;0.10172;40.60896
621;Val_621;Quercus;ilex L.;450;8;0.04487;40.62826
622;Val_622;Hedera;helix L.;289;7.2;-0.00613;40.34401
623;Val_623;Platanus;hispanica M�nchh.;346;26.2;-0.00630;40.34392
624;Val_624;Platanus;hispanica M�nchh.;370;28.7;-0.00651;40.34359
625;Val_625;Platanus;hispanica M�nchh.;362;32.2;-0.00641;40.34393
626;Val_626;Quercus;faginea Lam.;589;17;-0.08372;40.40142
627;Val_627;Olea;europaea L.;939;5.6;-0.36935;38.72460
628;Val_628;Olea;europaea L.;477;4.9;-0.43629;38.78482
629;Val_629;Olea;europaea L.;402;5;-0.42444;38.79170
630;Val_630;Olea;europaea L.;398;6;-0.42380;38.79153
631;Val_631;Quercus;ilex L.;655;23;-0.11026;40.33085
632;Val_632;Olea;europaea L.;585;8.9;-0.00341;40.11161
633;Val_633;Quercus;ilex L.;390;15.2;0.00475;40.10347
634;Val_634;Olea;europaea L.;520;4;-0.07032;40.19296
635;Val_635;Olea;europaea L.;590;4;-0.04218;40.18234
636;Val_636;Olea;europaea L.;405;0;-0.04232;40.18232
637;Val_637;Olea;europaea L.;460;3.5;-0.03136;40.12203
638;Val_638;Olea;europaea L.;515;5;-0.07573;40.11587
639;Val_639;Quercus;suber L.;449;12;-0.34541;39.89984
640;Val_640;Olea;europaea L.;750;7;-0.20041;39.98625
641;Val_641;Olea;europaea L.;620;6;-0.33411;39.96513
642;Val_642;Phoenix;dactylifera L.;154;18;-0.15076;40.31927
643;Val_643;Quercus;faginea Lam.;621;18.1;-0.55144;40.16668
644;Val_644;Quercus;ilex L.;360;12;-0.44344;40.14114
645;Val_645;Castanea;sativa Skan;371;20.2;-0.38727;39.87681
646;Val_646;Olea;europaea L.;517;4.8;-0.41057;39.87041
647;Val_647;Olea;europaea L.;598;7.6;-0.54791;39.83677
648;Val_648;Juglans;regia L.;292;21;-0.72282;39.91826
649;Val_649;Platanus;hispanica M�nchh.;338;27;-0.57715;39.91475
650;Val_650;Juniperus;thurifera L.;390;10.3;-0.79483;39.98706
651;Val_651;Juniperus;thurifera L.;255;12.1;-0.77909;39.95945
652;Val_652;Quercus;faginea Lam.;507;12;-0.25802;40.25639
653;Val_653;Quercus;ilex L.;320;12.8;-0.24243;40.23946
654;Val_654;Quercus;ilex L.;410;13.8;-0.23652;40.24021
655;Val_655;Olea;europaea L.;510;3;-0.20363;40.09375
656;Val_656;Olea;europaea L.;490;5;-0.18554;40.25797
657;Val_657;Olea;europaea L.;445;4;-0.22762;40.19619
658;Val_658;Ceratonia;siliqua L.;615;5.5;-0.10249;40.19729
659;Val_659;Ulmus;minor Mill.;971;9.7;0.34200;40.46429
660;Val_660;Olea;europaea L.;588;8;0.25392;40.55857
661;Val_661;Olea;europaea L.;629;6;0.30976;40.50660
662;Val_662;Olea;europaea L.;665;5;0.30812;40.50594
663;Val_663;Olea;europaea L.;595;5;0.19368;40.44573
664;Val_664;Olea;europaea L.;650;7;0.19376;40.44574
665;Val_665;Olea;europaea L.;500;4;-0.14081;40.02448
666;Val_666;Eucalyptus;globulus Labill.;575;35.5;0.05254;40.08268
667;Val_667;Quercus;ilex L.;440;26;-0.89743;38.36025
668;Val_668;Olea;europaea L.;930;9.3;-0.24391;38.52415
669;Val_669;Quercus;ilex L.;430;25;-0.51524;38.55618
670;Val_670;Quercus;ilex L.;413;8.7;-0.97176;39.88748
671;Val_671;Ficus;macrophylla Desf.;1382;26.1;-0.37034;39.47227
672;Val_672;Pinus;pinea L.;393;15.5;-0.33055;39.38168
673;Val_673;Eucalyptus;camaldulensis Dehnh.;480;36;-0.87257;39.62672
674;Val_674;Juniperus;thurifera L.;320;10;-0.34236;40.62499
675;Val_675;Taxus;baccata L.;440;14;-0.10589;40.46047
676;Val_676;Ceratonia;siliqua L.;834;7.8;0.10735;38.73034
677;Val_677;Washingtonia;filifera (Linden;263;12;-0.43309;38.40424
678;Val_678;Phoenix;dactylifera L.;208;12.1;-0.43295;38.40419
679;Val_679;Phoenix;dactylifera L.;183;12.2;-0.43330;38.40400
680;Val_680;Washingtonia;robusta H.;0;19.2;-0.42584;38.41126
681;Val_681;Pinus;halepensis Mill.;556;22.8;-1.49353;39.53318
682;Val_682;Olea;europaea L.;673;4.4;0.06516;40.12100
683;Val_683;Phoenix;dactylifera L.;112;15;-0.13092;39.79995
684;Val_684;Olea;europaea L.;590;4.9;-0.09351;39.84875
685;Val_685;Ficus;macrophylla Desf.;1285;21.3;0.11057;38.83127
686;Val_686;Olea;europaea L.;493;5;-0.62789;38.81765
687;Val_687;Olea;europaea L.;742;6.8;-0.00712;38.72877
688;Val_688;Olea;europaea L.;475;5.2;-0.02679;38.72364
689;Val_689;Washingtonia;filifera (Linden;0;13.1;-0.60354;38.82018
690;Val_690;Phoenix;dactylifera L.;0;12;-0.60319;38.82713
691;Val_691;Ficus;macrophylla Desf.;1095;22;-0.34339;39.46491
692;Val_692;Washingtonia;robusta H.;130;25.7;-0.36070;39.46948
693;Val_693;Ficus;macrophylla Desf.;968;26;-0.36974;39.47242
694;Val_694;Ficus;macrophylla Desf.;1135;27.5;-0.36930;39.47233
695;Val_695;Ficus;macrophylla Desf.;495;18.1;-0.36902;39.47218
696;Val_696;Ginkgo;biloba L.;375;23;-0.36501;39.47722
697;Val_697;Platanus;hispanica M�nchh.;525;37;-0.54168;39.54264
698;Val_698;Celtis;australis L.;575;18.6;-0.46241;39.58816
699;Val_699;Ficus;macrophylla Desf.;1250;22;-0.37446;39.47806
700;Val_700;Citrus;aurantium L.;129;4.2;-0.44514;38.94378
701;Val_701;Phoenix;canariensis Chabaud;215;24.4;-0.36731;39.46770
702;Val_702;Ceratonia;siliqua L.;520;10.4;0.07732;38.77572
703;Val_703;Eucalyptus;camaldulensis Dehnh.;612;24;0.09420;38.78278
704;Val_704;Olea;europaea L.;958;7.8;0.10563;38.79310
705;Val_705;Quercus;ilex L.;360;25;-0.42225;38.73783
706;Val_706;Quercus;ilex L.;625;15;-0.38399;38.73841
707;Val_707;Pinus;pinea L.;447;19.1;-0.05609;38.61186
708;Val_708;Olea;europaea L.;695;4.5;-0.77346;38.25008
709;Val_709;Olea;europaea L.;564;5.9;-0.19147;38.54242
710;Val_710;Celtis;australis L.;350;30;-0.78833;39.38103
711;Val_711;Ceratonia;siliqua L.;663;0;-0.64502;39.02616
712;Val_712;Ficus;macrophylla Desf.;1150;26.3;-0.54883;39.05035
713;Val_713;Quercus;ilex L.;470;16;-0.46848;39.68869
714;Val_714;Quercus;faginea Lam.;326;22.5;-1.13760;39.36602
715;Val_715;Juniperus;thurifera L.;470;11.5;-1.16227;40.04304
716;Val_716;Populus;nigra L.;682;24.2;-0.99009;39.94179
717;Val_717;Ulmus;minor Mill.;443;30;-0.63948;39.02013
718;Val_718;Juniperus;thurifera L.;358;9.5;-1.14761;40.03707
719;Val_719;Olea;europaea L.;508;7.3;-0.57475;39.26798
720;Val_720;Phoenix;dactylifera L.;120;12;-0.37795;39.46216
721;Val_721;Araucaria;heterophylla (Salisbury);265;33;-0.12031;38.92129
722;Val_722;Olea;europaea L.;440;4.4;-0.15933;40.23114
723;Val_723;Olea;europaea L.;540;5;0.28425;40.35996
724;Val_724;Pinus;halepensis Mill.;328;20;-0.40930;39.78811
725;Val_725;Olea;europaea L.;722;5.8;0.14556;38.77571
726;Val_726;Olea;europaea L.;708;5.5;0.33809;40.32551
727;Val_727;Olea;europaea L.;462;4;0.33833;40.32564
728;Val_728;Olea;europaea L.;404;5.4;0.33823;40.32568
729;Val_729;Olea;europaea L.;474;4.3;0.33763;40.32726
730;Val_730;Olea;europaea L.;420;5.5;0.33773;40.32735
731;Val_731;Olea;europaea L.;423;6.8;0.33665;40.32703
732;Val_732;Ficus;macrophylla Desf.;993;18.1;-0.78084;38.10129
733;Val_733;Olea;europaea L.;484;5.7;-0.01201;38.76984
734;Val_734;Pinus;pinea L.;338;16;-0.09313;38.56716
735;Val_735;Phoenix;dactylifera L.;0;20;-0.73822;38.10502
736;Val_736;Olea;europaea L.;450;4;-0.77325;38.25011
737;Val_737;Olea;europaea L.;729;6.8;-0.00025;38.72632
738;Val_738;Olea;europaea L.;760;7.5;-0.10674;38.74715
739;Val_739;Ceratonia;siliqua L.;920;6.8;-0.08172;38.76302
740;Val_740;Phoenix;dactylifera L.;150;16.5;-0.36364;39.44863
741;Val_741;Phoenix;dactylifera L.;140;12.8;-0.36468;39.44825
742;Val_742;Phoenix;dactylifera L.;120;14.4;-0.36312;39.44890
743;Val_743;Phoenix;dactylifera L.;135;14.6;-0.36325;39.44881
744;Val_744;Phoenix;dactylifera L.;130;14.7;-0.36411;39.44851
745;Val_745;Phoenix;dactylifera L.;140;12.8;-0.36419;39.44843
746;Val_746;Phoenix;dactylifera L.;130;15.1;-0.36209;39.44933
747;Val_747;Olea;europaea L.;480;4.6;0.00784;38.67792
748;Val_748;Olea;europaea L.;910;6;-0.21043;38.72577
749;Val_749;Quercus;ilex L.;274;12;-0.15669;38.70652
750;Val_750;Ceratonia;siliqua L.;620;6.8;0.12249;38.78063
751;Val_751;Ceratonia;siliqua L.;625;11.5;0.10295;38.76819
752;Val_752;Cupressus;torulosa D.;277;32;-0.38635;39.47608
753;Val_753;Cupressus;torulosa D.;198;30.6;-0.38688;39.47800
754;Val_754;Diospyros;virginiana L.;221;30.3;-0.38625;39.47605
755;Val_755;Zelkova;carpinifolia (Pall.);535;36.2;-0.38621;39.47592
756;Val_756;Pinus;brutia Ten.;339;30.1;-0.38677;39.47576
757;Val_757;Casuarina;cunninghamiana Miq.;349;33.6;-0.38710;39.47575
758;Val_758;Quercus;hartwissiana Steven;306;33.4;-0.38700;39.47574
759;Val_759;Chorisia;speciosa A.;503;32.1;-0.38628;39.47624
760;Val_760;Brachychiton;populneus (Schott;288;30.1;-0.38616;39.47613
761;Val_761;Quercus;virginiana Mill.;369;32.6;-0.38654;39.47608
762;Val_762;Quercus;polymorpha Schltdl.;344;26.5;-0.38677;39.47641
763;Val_763;Platanus;hispanica M�nchh.;416;31.4;-0.38731;39.47628
764;Val_764;Carya;illinoinensis (Wangenh.);388;32.9;-0.38716;39.47662
765;Val_765;Olea;europaea L.;500;7;-0.10056;38.77910
766;Val_766;Ceratonia;siliqua L.;810;7;-0.10056;38.77906
767;Val_767;Magnolia;grandiflora L.;215;31;-0.38663;39.47567
768;Val_768;Olea;europaea L.;388;8.9;0.02312;40.13182
769;Val_769;Ficus;macrophylla Desf.;777;11.5;-0.42297;38.39624
770;Val_770;Pinus;halepensis Mill.;638;18;-0.42786;38.58663
771;Val_771;Ficus;macrophylla Desf.;525;20.1;-0.42383;38.41105
772;Val_772;Ficus;macrophylla Desf.;468;26.7;-0.42377;38.41112
773;Val_773;Ficus;macrophylla Desf.;559;25.8;-0.42369;38.41108
774;Val_774;Ficus;macrophylla Desf.;480;15.4;-0.44038;38.40070
775;Val_775;Olea;europaea L.;391;7.8;0.02269;40.12715
776;Val_776;Populus;nigra L.;306;35.9;-1.33645;40.06061
777;Val_777;Phoenix;dactylifera L.;250;14;-0.42534;38.40359
778;Val_778;Phoenix;dactylifera L.;280;16;-0.42533;38.40360
779;Val_779;Ceratonia;siliqua L.;695;6.7;-0.09019;38.76009
780;Val_780;Taxus;baccata L.;650;9.8;-0.08455;40.48616
781;Val_781;Phoenix;dactylifera L.;166;24.2;-0.38699;39.47702
782;Val_782;Olea;europaea L.;494;5;-0.32520;38.72129
783;Val_783;Phoenix;dactylifera L.;142;20;-0.42343;38.39656
784;Val_784;Phoenix;dactylifera L.;140;19.5;-0.42343;38.39656
785;Val_785;Phoenix;dactylifera L.;0;14.5;-0.42343;38.39656
786;Val_786;Phoenix;dactylifera L.;0;13;-0.42343;38.39656
